Toma de datos Data Size y Timestamp de las etiquetas de Video del archivo Video6.pcap
presentado por Diego Prado
Ingenieria de Sistemas Noc. compiladores analizador lexico
Fundacion Universitaria de Popayan


_________________________
Data Size	Timestamp
_________________________
4239		27343
832		27376
1064		27410
906		27443
999		27476
952		27510
984		27543
939		27577
5342		27610
563		27643
534		27677
605		27710
5506		27743
1398		27777
1010		27810
1050		27843
1095		27877
1080		27910
1255		27944
1036		27977
10089		28010
1180		28044
1102		28077
12672		28110
3492		28144
1656		28177
2093		28211
1684		28244
2008		28277
1931		28311
1762		28344
5425		28377
599		28411
675		28444
676		28477
694		28511
651		28544
4951		28578
594		28611
661		28644
677		28678
848		28711
698		28744
6904		28778
929		28811
854		28844
968		28878
1139		28911
999		28945
1023		28978
788		29011
10107		29045
664		29078
769		29111
974		29145
831		29178
825		29212
852		29245
997		29278
7927		29312
852		29345
889		29378
863		29412
953		29445
859		29478
983		29512
1058		29545
6092		29579
1031		29612
762		29645
810		29679
796		29712
796		29745
778		29779
790		29812
10358		29845
338		29879
438		29912
462		29946
431		29979
540		30012
578		30046
10355		30079
2878		30112
1170		30146
1237		30179
1295		30213
1337		30246
1453		30279
1698		30313
3450		30346
688		30379
658		30413
647		30446
1174		30479
1955		30513
1264		30546
1131		30580
2029		30613
1573		30646
1150		30680
1084		30713
1244		30746
930		30780
1566		30813
1124		30846
1830		30880
1499		30913
1066		30947
1210		30980
1172		31013
1001		31047
1407		31080
1037		31113
2203		31147
1458		31180
1186		31214
1205		31247
1333		31280
1140		31314
1614		31347
1047		31380
2128		31414
1411		31447
1176		31480
1271		31514
1385		31547
929		31581
1730		31614
1210		31647
3152		31681
1360		31714
1104		31747
1138		31781
1406		31814
806		31847
1640		31881
1103		31914
4995		31948
1406		31981
960		32014
10396		32048
2337		32081
1469		32114
1746		32148
1641		32181
1278		32215
2118		32248
1402		32281
2944		32315
1413		32348
948		32381
1182		32415
1203		32448
859		32481
1742		32515
1120		32548
4358		32582
1290		32615
1159		32648
1607		32682
1445		32715
1461		32748
1292		32782
1100		32815
10755		32848
777		32882
732		32915
768		32949
863		32982
961		33015
910		33049
1034		33082
12188		33115
964		33149
823		33182
755		33216
805		33249
1051		33282
897		33316
1055		33349
5485		33382
757		33416
662		33449
736		33482
817		33516
594		33549
7076		33583
759		33616
766		33649
732		33683
841		33716
718		33749
935		33783
832		33816
13391		33849
794		33883
659		33916
690		33950
739		33983
11562		34016
2375		34050
1226		34083
1318		34116
1426		34150
1542		34183
1671		34217
1533		34250
3805		34283
862		34317
809		34350
1011		34383
945		34417
877		34450
944		34483
948		34517
5831		34550
1075		34584
849		34617
998		34650
1005		34684
853		34717
1080		34750
1028		34784
6984		34817
1109		34850
847		34884
904		34917
1077		34951
986		34984
996		35017
1004		35051
5383		35084
932		35117
1049		35151
1023		35184
1076		35218
909		35251
1049		35284
975		35318
8746		35351
787		35384
822		35418
2009		35451
1642		35484
865		35518
833		35551
785		35585
6743		35618
955		35651
699		35685
803		35718
870		35751
967		35785
985		35818
907		35918
6009		35952
678		35985
474		36018
9514		36052
2250		36085
2329		36118
1675		36152
1785		36185
1607		36219
1343		36252
1556		36285
3129		36319
859		36352
847		36385
761		36419
1165		36452
970		36485
960		36519
940		36552
7282		36586
1010		36619
909		36652
1014		36686
961		36719
914		36752
975		36786
814		36819
4981		36852
1013		36886
846		36919
792		36953
969		36986
908		37019
1049		37053
936		37086
5449		37119
1164		37153
1292		37186
1266		37220
1243		37253
1088		37286
1119		37320
1072		37353
9414		37386
625		37420
569		37453
708		37486
713		37520
617		37553
769		37587
764		37620
4953		37653
1339		37687
1205		37720
1136		37753
1219		37787
991		37820
1219		37853
996		37887
10480		37920
518		37954
584		37987
10913		38020
3084		38054
1728		38087
1840		38120
1498		38154
1827		38187
1727		38221
1767		38254
4973		38287
793		38321
673		38354
920		38387
760		38421
743		38454
924		38487
839		38521
5623		38554
917		38588
958		38621
799		38654
1127		38688
819		38721
1033		38754
984		38788
11008		38821
793		38854
604		38888
832		38921
652		38955
610		38988
842		39021
701		39055
5643		39088
1135		39121
1074		39155
867		39188
1015		39222
838		39255
1264		39288
1154		39322
6276		39355
757		39388
709		39422
856		39455
904		39488
727		39522
889		39555
896		39589
7120		39622
835		39655
786		39689
798		39722
794		39755
815		39789
879		39822
866		39855
6997		39889
849		39922
574		39956
10769		39989
2921		40022
1929		40056
1925		40089
1769		40122
2040		40156
1770		40189
1589		40223
3545		40256
798		40289
675		40323
818		40356
893		40389
700		40423
1019		40456
1001		40489
7322		40523
1058		40556
937		40590
1050		40623
1075		40656
1098		40690
1068		40723
965		40756
4961		40790
909		40823
862		40856
907		40890
1090		40923
1152		40957
1021		40990
1026		41023
6766		41057
1043		41090
920		41123
955		41157
865		41190
710		41224
1032		41257
818		41290
5018		41324
1081		41357
1031		41390
886		41424
985		41457
1115		41490
1037		41524
991		41557
4881		41591
1082		41624
915		41657
1112		41691
1246		41724
1139		41757
1191		41791
1055		41824
10795		41857
637		41891
655		41924
10734		41958
3283		41991
1886		42024
1874		42058
1885		42091
1896		42124
1906		42158
1663		42191
3006		42225
1073		42258
949		42291
1122		42325
1008		42358
1112		42391
1030		42425
1000		42458
3846		42491
880		42525
871		42558
919		42592
982		42625
935		42658
1099		42692
1055		42725
6206		42758
779		42792
684		42825
814		42858
821		42892
4022		42925
1040		42959
986		42992
960		43025
914		43059
924		43092
4646		43125
798		43159
668		43192
791		43226
2422		43259
2228		43292
2038		43326
1748		43359
1790		43392
1746		43426
1741		43459
1653		43492
2320		43526
677		43559
705		43593
762		43626
3974		43659
663		43693
641		43726
633		43759
4033		43793
683		43826
599		43859
696		43893
7055		43926
2964		43960
1827		43993
1749		44026
1598		44060
1742		44093
1763		44126
1625		44160
3934		44193
832		44227
760		44260
873		44293
3430		44327
798		44360
859		44393
869		44427
932		44460
1016		44493
4831		44527
918		44560
976		44594
992		44627
2036		44660
1786		44694
1812		44727
1630		44760
1782		44794
1614		44827
1545		44860
1611		44894
1493		44927
1480		44961
1573		44994
1495		45027
1535		45061
1687		45094
1641		45127
1727		45161
1826		45194
1848		45228
1677		45261
1963		45294
1665		45328
1648		45361
1813		45394
1558		45428
1507		45461
1468		45494
1313		45528
2579		45561
673		45595
636		45628
676		45661
3207		45695
817		45728
970		45761
1052		45795
945		45828
1333		45861
6999		45895
2154		45928
1630		45962
1792		45995
1565		46028
1586		46062
1548		46095
1596		46128
3728		46162
754		46195
785		46229
765		46262
4248		46295
727		46329
774		46362
844		46395
4327		46429
1054		46462
894		46495
1009		46529
2081		46562
1912		46596
1756		46629
1874		46662
1700		46696
1852		46729
1679		46762
1723		46796
1876		46829
1579		46862
1571		46896
9856		46929
1981		46963
1745		46996
1437		47029
1371		47063
1371		47096
1278		47129
1693		47163
5369		47196
687		47230
889		47263
889		47296
916		47330
983		47363
1019		47396
983		47430
7171		47463
840		47496
832		47530
893		47563
955		47597
905		47630
2204		47663
1939		47697
1675		47730
1733		47763
1807		47797
1469		47830
3765		47863
847		47897
785		47930
931		47964
3244		47997
724		48030
802		48064
856		48097
3650		48130
783		48164
752		48197
703		48231
3974		48264
883		48297
860		48331
1001		48364
978		48397
5395		48431
762		48464
815		48497
815		48531
4178		48564
815		48598
802		48631
908		48664
5493		48698
545		48731
584		48764
607		48798
5978		48831
1168		48864
9395		48898
2712		48931
1852		48965
1869		48998
1595		49031
1636		49065
1644		49098
1594		49131
5933		49165
854		49198
793		49232
951		49265
989		49298
901		49332
1124		49365
1056		49398
7768		49432
1380		49465
834		49498
832		49532
951		49565
1080		49599
764		49632
993		49665
7559		49699
717		49732
797		49765
800		49799
698		49832
690		49865
6872		49899
693		49932
689		49966
542		49999
695		50032
718		50066
9074		50099
757		50132
671		50166
705		50199
619		50233
842		50266
8523		50299
881		50333
843		50366
740		50399
706		50433
876		50466
915		50499
740		50533
9403		50566
1187		50600
761		50633
770		50666
833		50700
771		50733
870		50766
865		50800
11084		50833
14970		50866
2685		50900
1309		50933
1478		50967
1479		51000
1300		51033
1642		51067
1613		51100
4273		51133
625		51167
667		51200
666		51234
753		51267
800		51300
738		51334
799		51367
8547		51400
924		51434
743		51467
750		51500
707		51534
778		51567
814		51601
757		51634
8397		51667
1081		51701
670		51734
899		51767
764		51801
727		51834
979		51867
785		51901
8248		51934
1104		51968
868		52001
706		52034
722		52068
829		52101
757		52134
883		52168
8162		52201
1061		52235
820		52268
941		52301
793		52335
1019		52368
857		52401
805		52435
7159		52468
591		52501
507		52535
641		52568
614		52602
570		52635
5789		52668
1229		52702
751		52735
827		52768
826		52802
11864		52835
2311		52868
1286		52902
1260		52935
1481		52969
1478		53002
1432		53035
1653		53069
1913		53102
2804		53135
756		53169
939		53202
901		53236
900		53269
1055		53302
942		53336
897		53369
4642		53402
1074		53436
1209		53536
1296		53569
1114		53603
1006		53636
1131		53669
1214		53703
4794		53736
769		53769
850		53803
964		53836
2923		53869
884		53903
945		53936
979		53970
2519		54003
1231		54036
1229		54070
1334		54103
2055		54136
1767		54170
1796		54203
1714		54237
1981		54270
1182		54303
1136		54337
1139		54370
1931		54403
1495		54437
1993		54470
843		54503
860		54537
968		54570
2455		54604
932		54637
1034		54670
966		54704
2485		54737
833		54770
977		54804
984		54837
6129		54870
1779		54904
1491		54937
1626		54971
1614		55004
1572		55037
1492		55071
1540		55104
4417		55137
825		55171
788		55204
853		55238
3559		55271
746		55304
748		55338
806		55371
814		55404
5119		55438
924		55471
814		55504
984		55538
1016		55571
903		55605
1996		55638
1669		55671
1598		55705
1764		55738
1572		55771
5714		55805
697		55838
664		55871
813		55905
4818		55938
717		55972
728		56005
770		56038
778		56072
6065		56105
704		56138
616		56172
652		56205
5146		56239
1160		56272
857		56305
810		56339
933		56372
863		56405
973		56439
976		56472
9019		56505
1495		56539
1068		56572
1197		56606
1154		56639
1114		56672
1163		56706
1119		56739
5471		56772
977		56806
10810		56839
2453		56872
1601		56906
1562		56939
1470		56973
1771		57006
1410		57039
1601		57073
5191		57106
891		57139
871		57173
856		57206
922		57240
847		57273
947		57306
832		57340
8910		57373
950		57406
756		57440
814		57473
808		57506
823		57540
931		57573
795		57607
8077		57640
1271		57673
945		57707
1278		57740
980		57773
920		57807
1051		57840
1032		57873
8036		57907
1012		57940
947		57974
876		58007
941		58040
867		58074
978		58107
999		58140
7454		58174
1042		58207
763		58241
824		58274
776		58307
971		58341
857		58374
852		58407
7121		58441
907		58474
745		58507
794		58541
809		58574
811		58608
4690		58641
1212		58674
917		58708
929		58741
1004		58774
10189		58808
3407		58841
1666		58874
1667		58908
1606		58941
2190		58975
1539		59008
1648		59041
3417		59075
805		59108
776		59141
799		59175
853		59208
833		59242
970		59275
993		59308
5354		59342
1059		59375
956		59408
859		59442
1054		59475
956		59508
1264		59542
1026		59575
5833		59609
1128		59642
920		59675
1063		59709
1147		59742
922		59775
1199		59809
960		59842
4418		59875
1089		59909
981		59942
1024		59976
1194		60009
1196		60042
4159		60076
1095		60109
1038		60142
1072		60176
1054		60209
1055		60243
1201		60276
1091		60309
3969		60343
1043		60376
839		60409
841		60443
1073		60476
996		60509
4564		60543
930		60576
1029		60610
996		60643
1034		60676
1006		60710
983		60743
8714		60776
2458		60810
1467		60843
1836		60876
1717		60910
1546		60943
1788		60977
1584		61010
3443		61043
773		61077
827		61110
819		61143
3004		61177
843		61210
796		61244
820		61277
3582		61310
807		61344
666		61377
767		61410
3308		61444
780		61477
859		61510
874		61544
4615		61577
715		61611
718		61644
779		61677
3925		61711
727		61744
674		61777
635		61811
4968		61844
1172		61877
912		61911
1045		61944
870		61978
886		62011
5142		62044
1400		62078
978		62111
1259		62144
1232		62178
1107		62211
1194		62245
1191		62278
5087		62311
757		62345
818		62378
760		62411
3424		62445
623		62478
833		62511
830		62545
3795		62578
731		62612
630		62645
727		62678
3904		62712
8286		62745
2455		62778
1867		62812
1957		62845
2008		62878
1588		62912
1739		62945
1674		62979
4115		63012
786		63045
727		63079
841		63112
791		63145
793		63179
6668		63212
730		63246
576		63279
663		63312
782		63346
5144		63379
1068		63412
905		63446
1067		63479
962		63512
848		63546
957		63579
866		63613
6003		63646
1257		63679
1006		63713
3074		63746
1682		63779
1723		63813
1059		63913
1025		63946
4088		63980
991		64013
783		64046
829		64080
1156		64113
1099		64146
1231		64180
1140		64213
5329		64247
1079		64280
922		64313
1263		64347
1318		64380
1288		64413
1213		64447
1385		64480
6315		64513
983		64547
1047		64580
973		64614
1122		64647
1186		64680
1088		64714
976		64747
9463		64780
1819		64814
1821		64847
1713		64880
1612		64914
1657		64947
1537		64981
1506		65014
3160		65047
956		65081
991		65114
1027		65147
1033		65181
1233		65214
1300		65248
1345		65281
3811		65314
1012		65348
858		65381
947		65414
2082		65448
1658		65481
1821		65514
1685		65548
1679		65581
1613		65615
1518		65648
1720		65681
2604		65715
849		65748
823		65781
947		65815
2046		65848
1764		65881
1934		65915
1719		65948
1684		65982
1841		66015
1506		66048
1727		66082
1364		66115
1471		66148
1700		66182
1500		66215
1717		66249
1784		66282
1604		66315
1639		66349
1621		66382
1740		66415
1744		66449
1655		66482
1609		66515
1560		66549
2231		66582
684		66616
879		66649
904		66682
3130		66716
6499		66749
2542		66782
1683		66816
1740		66849
1677		66882
1709		66916
2008		66949
1496		66983
6467		67016
678		67049
726		67083
718		67116
1909		67149
4380		67183
448		67216
483		67250
573		67283
5436		67316
710		67350
617		67383
612		67416
769		67450
648		67483
7022		67516
963		67550
707		67583
1011		67617
965		67650
817		67683
906		67717
900		67750
9943		67783
1089		67817
668		67850
752		67883
797		67917
795		67950
972		67984
712		68017
8073		68050
1228		68084
740		68117
688		68150
713		68184
758		68217
758		68251
833		68284
9669		68317
1038		68351
1224		68384
1067		68417
1042		68451
1133		68484
1016		68517
1188		68551
1902		68584
1876		68618
1768		68651
1609		68684
6873		68718
1714		68751
1528		68784
1761		68818
1473		68851
1764		68884
1606		68918
1702		68951
1634		68985
1646		69018
1706		69051
1633		69085
1740		69118
2186		69151
1572		69185
1618		69218
1734		69252
1559		69285
1571		69318
1515		69352
1529		69385
1599		69418
1538		69452
1564		69485
1633		69518
1506		69552
1414		69585
1359		69619
1336		69652
1870		69685
1658		69719
1000		69752
1039		69785
1104		69819
1916		69852
1039		69885
908		69919
1068		69952
2439		69986
922		70019
922		70052
786		70086
2477		70119
1351		70152
971		70186
1310		70219
1270		70253
1288		70286
1390		70319
1444		70353
3406		70386
1285		70419
1185		70453
1056		70486
1207		70519
894		70553
1771		70586
3581		70620
1407		70653
9581		70686
1882		70720
1698		70753
1675		70786
1473		70820
1564		70853
1538		70886
1562		70920
5615		70953
1142		70987
923		71020
1084		71053
947		71087
1004		71120
1180		71153
1106		71187
6561		71220
957		71254
892		71287
837		71320
877		71354
855		71387
6186		71420
954		71454
922		71487
856		71520
885		71554
5567		71587
1008		71621
832		71654
959		71687
1255		71721
1206		71754
3641		71787
1261		71821
951		71854
1217		71887
977		71921
882		71954
1310		71988
1021		72021
6236		72054
931		72088
950		72121
991		72154
1217		72188
958		72221
1116		72255
988		72288
4482		72321
1256		72355
954		72388
1036		72421
1259		72455
1004		72488
1434		72521
933		72555
3832		72588
1549		72622
11304		72655
1973		72688
1529		72722
1658		72755
1853		72788
1684		72822
1798		72855
1524		72888
5486		72922
1283		72955
998		72989
1141		73022
1130		73055
987		73089
1275		73122
999		73155
7351		73189
1043		73222
888		73256
1040		73289
1040		73322
844		73356
1145		73389
871		73422
4849		73456
1443		73489
1226		73522
1170		73556
1265		73589
1163		73623
1247		73656
1160		73689
6006		73723
1070		73756
1586		73789
991		73823
1128		73856
944		73889
1158		73923
1038		73956
2665		73990
1386		74023
1025		74056
1389		74090
1243		74123
1149		74156
1465		74190
957		74223
3225		74257
1579		74290
945		74323
1274		74357
1439		74390
1086		74423
1667		74457
1275		74490
5070		74523
1178		74557
974		74590
11472		74624
1931		74657
1524		74690
1514		74724
1749		74757
1503		74790
1740		74824
1534		74857
5816		74890
1098		74924
891		74957
977		74991
1033		75024
834		75057
1211		75091
1114		75124
5363		75157
1264		75191
975		75224
1056		75258
1126		75291
915		75324
1189		75358
921		75391
6685		75424
1265		75458
1038		75491
1079		75524
1214		75558
855		75591
1298		75625
1082		75658
2015		75691
4157		75725
1319		75758
1092		75791
1642		75825
1330		75858
1238		75891
1246		75925
1319		75958
2982		75992
1014		76025
976		76058
986		76092
1141		76125
864		76158
4087		76192
1122		76225
1221		76259
954		76292
1339		76325
911		76359
1240		76392
1410		76425
1875		76459
4056		76492
1354		76525
1093		76559
11006		76592
1982		76626
1543		76659
1784		76692
1598		76726
1407		76759
2036		76792
1582		76826
5040		76859
1115		76892
907		76926
940		76959
1102		76993
902		77026
1151		77059
1037		77093
8008		77126
1121		77159
991		77193
979		77226
1040		77260
916		77293
1146		77326
1137		77360
4036		77393
1245		77426
1069		77460
1271		77493
1255		77526
1120		77560
1299		77593
1221		77627
2239		77660
4116		77693
1158		77727
964		77760
1090		77793
1365		77827
1465		77860
1253		77893
1147		77927
3547		77960
1308		77994
894		78027
1091		78060
1160		78094
896		78127
1348		78160
1066		78194
4594		78227
1359		78261
1084		78294
1048		78327
1265		78361
973		78394
1395		78427
1200		78461
3798		78494
1560		78527
11645		78561
1915		78594
1526		78628
1537		78661
1772		78694
1309		78728
1950		78761
1655		78794
4098		78828
1139		78861
874		78894
1053		78928
1031		78961
935		78995
1252		79028
1073		79061
6091		79095
1191		79128
999		79161
1053		79195
1222		79228
917		79262
1282		79295
1184		79328
5945		79362
1356		79395
1089		79428
1092		79462
1193		79495
1077		79528
1247		79562
1013		79595
5995		79629
1203		79662
1029		79695
1049		79729
1180		79762
974		79795
1215		79829
1394		79862
3517		79895
1433		79929
1147		79962
1090		79996
1389		80029
1027		80062
1597		80096
1050		80129
3544		80162
1436		80196
1235		80229
1259		80263
1327		80296
1043		80329
1417		80363
1182		80396
4013		80429
1259		80463
1053		80496
11113		80529
2149		80563
1509		80596
1718		80630
1739		80663
1480		80696
1813		80730
1483		80763
2840		80796
1275		80830
1041		80863
1263		80896
1242		80930
1093		80963
1307		80997
1175		81030
6246		81063
1092		81097
1014		81130
1000		81163
1180		81197
997		81230
1306		81264
1017		81297
5970		81330
1200		81364
1109		81397
1089		81430
1209		81464
920		81497
1319		81530
1090		81564
1936		81597
4090		81631
1403		81664
1067		81697
1141		81731
1190		81764
888		81797
1444		81831
1022		81864
5713		81897
1150		81931
862		81964
1136		81998
1035		82031
814		82064
1151		82098
837		82131
4569		82164
1274		82198
1230		82231
1129		82265
1291		82298
1018		82331
1323		82365
1359		82398
4196		82431
1288		82465
11727		82498
1991		82531
1602		82565
1683		82598
1736		82632
1577		82665
1780		82698
1683		82732
3690		82765
1190		82798
916		82832
1004		82865
